comprador_id,renda_mensal_declarada,idade,estado_civil,profissao,numero_imoveis_adquiridos,possui_restricao_credito,pep
CPF-05534,8104.55,32,Casado,Engenheiro,2,0,0
CPF-05678,2820.2,32,Casado,Empresário,2,0,0
CPF-00857,10892.98,44,Divorciado,Outros,1,0,0
CPF-05041,12138.69,34,Divorciado,Médico,1,0,0
CPF-00362,5390.26,25,Solteiro,Empresário,1,0,0
CPF-02617,5243.43,63,Solteiro,Empresário,2,0,0
CPF-06542,9468.88,42,Casado,Outros,1,0,0
CPF-06105,5652.12,59,Divorciado,Empresário,2,0,0
CPF-00811,11174.21,41,Solteiro,Autônomo,2,0,0
CPF-00074,1899.59,35,Divorciado,Engenheiro,2,0,0
CPF-00518,9540.97,64,Casado,Comerciante,1,0,0
CPF-00494,10491.17,47,Divorciado,Médico,2,0,0
CPF-07099,12181.29,54,Solteiro,Advogado,1,0,0
CPF-07944,9927.68,39,Divorciado,Servidor,2,0,0
CPF-07089,10224.89,27,Solteiro,Engenheiro,2,0,0
CPF-02133,1924.4,56,Casado,Médico,2,0,0
CPF-02330,10367.72,49,Solteiro,Advogado,2,0,0
CPF-01326,8799.41,65,Divorciado,Advogado,1,0,0
CPF-00846,4768.96,61,Solteiro,Outros,1,0,0
CPF-06692,10537.93,28,Solteiro,Engenheiro,1,0,0
CPF-04946,6341.03,37,Solteiro,Engenheiro,1,0,1
CPF-05467,11030.11,50,Divorciado,Outros,1,0,0
CPF-07621,9540.38,41,Divorciado,Empresário,2,0,0
CPF-03059,8644.99,60,Divorciado,Advogado,2,0,1
CPF-06867,10461.0,64,Divorciado,Outros,2,1,0
CPF-06296,7462.39,50,Solteiro,Médico,2,0,0
CPF-00944,5912.44,32,Solteiro,Servidor,1,0,0
CPF-04397,13503.92,30,Solteiro,Servidor,1,0,0
CPF-05847,5170.43,53,Solteiro,Engenheiro,1,0,0
CPF-02405,8545.49,37,Casado,Outros,1,0,1
CPF-06484,5263.7,44,Casado,Outros,1,0,0
CPF-00201,3362.4,46,Solteiro,Outros,1,0,0
CPF-06354,9299.74,36,Solteiro,Engenheiro,2,0,0
CPF-02893,5845.96,60,Casado,Advogado,2,0,0
CPF-02898,15145.83,49,Solteiro,Engenheiro,1,0,0
CPF-06727,5096.53,52,Divorciado,Empresário,2,1,0
CPF-04760,4545.42,65,Casado,Servidor,2,0,0
CPF-05888,5406.77,29,Solteiro,Empresário,2,0,0
CPF-03056,7123.15,37,Solteiro,Médico,1,0,0
CPF-05706,1500.0,27,Solteiro,Médico,2,0,0
CPF-06341,7558.04,47,Divorciado,Servidor,2,1,0
CPF-03607,6864.1,44,Divorciado,Médico,1,0,0
CPF-04140,8940.24,36,Solteiro,Autônomo,1,0,0
CPF-06212,8096.96,50,Solteiro,Engenheiro,2,0,0
CPF-01237,11848.5,29,Solteiro,Médico,2,0,0
CPF-02734,10504.6,41,Casado,Advogado,1,0,0
CPF-04158,3564.79,26,Casado,Engenheiro,1,0,0
CPF-03598,5102.08,56,Solteiro,Empresário,1,0,0
CPF-06299,8096.99,47,Divorciado,Comerciante,2,1,0
CPF-00844,9961.45,45,Solteiro,Autônomo,2,0,0
CPF-01857,10213.43,31,Solteiro,Autônomo,1,0,0
CPF-06403,14664.54,47,Solteiro,Engenheiro,1,0,0
CPF-06958,7337.03,49,Divorciado,Advogado,2,0,0
CPF-01505,6383.35,45,Divorciado,Engenheiro,1,0,0
CPF-06047,8446.71,31,Divorciado,Servidor,2,0,0
CPF-02377,5760.6,31,Divorciado,Comerciante,2,0,0
CPF-03324,7728.25,41,Solteiro,Servidor,2,0,0
CPF-01971,15266.1,48,Divorciado,Engenheiro,2,0,1
CPF-00232,8847.69,37,Divorciado,Médico,1,1,1
CPF-04012,6983.43,61,Casado,Advogado,2,0,0
CPF-06394,6786.12,39,Casado,Empresário,1,0,0
CPF-01203,3988.99,61,Divorciado,Servidor,2,0,0
CPF-07307,3263.51,31,Divorciado,Advogado,2,0,0
CPF-06654,6907.83,40,Divorciado,Outros,2,1,0
CPF-02800,10834.12,27,Casado,Empresário,2,0,0
CPF-05802,6467.35,29,Divorciado,Servidor,2,0,0
CPF-04528,10004.43,31,Casado,Autônomo,1,0,0
CPF-07553,8949.97,53,Casado,Outros,2,0,0
CPF-07789,6403.56,42,Casado,Advogado,1,0,0
CPF-00893,8237.68,62,Solteiro,Servidor,1,0,0
CPF-06100,12768.24,58,Casado,Servidor,1,0,0
CPF-06588,9670.93,29,Casado,Outros,1,0,0
CPF-07171,7412.2,55,Casado,Médico,1,0,0
CPF-04582,3942.99,39,Casado,Servidor,2,0,0
CPF-01917,8104.81,28,Divorciado,Autônomo,2,0,0
CPF-05646,1830.69,62,Divorciado,Engenheiro,2,0,0
CPF-03375,11036.72,62,Divorciado,Autônomo,2,0,0
CPF-00542,7480.36,50,Solteiro,Médico,1,0,0
CPF-04257,6401.68,31,Solteiro,Servidor,2,0,0
CPF-05453,4248.53,55,Casado,Advogado,2,0,0
CPF-00532,6823.31,64,Solteiro,Comerciante,2,0,0
CPF-05437,11533.72,44,Casado,Empresário,1,0,0
CPF-06224,5951.01,44,Divorciado,Outros,1,0,0
CPF-06518,5972.55,43,Divorciado,Médico,1,0,1
CPF-05115,9602.46,60,Casado,Autônomo,1,0,0
CPF-05793,12813.85,63,Casado,Servidor,2,0,0
CPF-00783,11722.24,44,Solteiro,Médico,1,0,0
CPF-03832,8973.09,35,Divorciado,Médico,2,0,0
CPF-01747,7297.24,43,Solteiro,Engenheiro,1,0,0
CPF-04786,11897.34,29,Divorciado,Médico,2,1,0
CPF-06812,9329.11,27,Solteiro,Advogado,2,0,0
CPF-06036,10267.6,63,Divorciado,Servidor,1,0,0
CPF-05743,7889.25,42,Divorciado,Médico,2,0,0
CPF-03517,4628.97,49,Divorciado,Médico,1,0,0
CPF-04493,9123.44,58,Solteiro,Engenheiro,2,0,0
CPF-06302,1565.11,59,Solteiro,Engenheiro,1,0,0
CPF-03219,8112.81,55,Casado,Servidor,1,1,0
CPF-00190,9372.3,49,Divorciado,Engenheiro,2,0,0
CPF-01786,3636.89,47,Casado,Outros,2,0,0
CPF-01349,7906.59,61,Casado,Médico,1,0,0
CPF-01267,7242.33,45,Solteiro,Servidor,2,1,0
CPF-06687,8246.81,47,Solteiro,Servidor,2,0,0
CPF-05099,8260.34,52,Casado,Comerciante,1,0,0
CPF-02466,11202.55,25,Casado,Empresário,1,0,0
CPF-07394,7055.11,43,Solteiro,Outros,1,0,0
CPF-03999,8616.59,64,Casado,Outros,2,0,1
CPF-02099,8043.91,31,Divorciado,Outros,2,0,1
CPF-05180,10653.45,54,Casado,Outros,1,0,0
CPF-03164,4250.87,39,Solteiro,Engenheiro,1,0,0
CPF-00402,16058.96,42,Divorciado,Outros,2,0,0
CPF-05726,10623.27,60,Divorciado,Comerciante,2,0,0
CPF-06514,6255.66,40,Divorciado,Advogado,1,1,0
CPF-06700,6769.15,29,Divorciado,Autônomo,2,0,0
CPF-09016,3613.73,39,Casado,Não informado,6,0,0
CPF-05310,9616.85,58,Divorciado,Empresário,2,0,0
CPF-01200,1970.11,65,Divorciado,Advogado,2,1,0
CPF-00527,1500.0,54,Casado,Outros,1,0,0
CPF-04831,3581.68,29,Casado,Engenheiro,1,0,0
CPF-02907,13064.56,38,Divorciado,Outros,1,0,0
CPF-05803,10375.1,28,Divorciado,Advogado,2,1,0
CPF-01643,7012.11,33,Casado,Engenheiro,2,0,0
CPF-01549,7602.74,48,Solteiro,Outros,1,0,0
CPF-00080,11964.57,30,Divorciado,Comerciante,1,0,0
CPF-01361,8352.71,47,Solteiro,Empresário,1,0,0
CPF-09009,2639.77,34,Solteiro,Autônomo,8,0,0
CPF-06710,8010.56,51,Divorciado,Outros,1,0,0
CPF-03518,6356.1,43,Solteiro,Comerciante,2,0,0
CPF-06324,2798.92,42,Solteiro,Autônomo,2,0,0
CPF-07202,10174.92,48,Solteiro,Servidor,2,0,0
CPF-05281,7552.6,50,Divorciado,Empresário,2,0,0
CPF-04998,7862.36,31,Solteiro,Servidor,1,0,0
CPF-05749,7424.01,52,Divorciado,Empresário,1,0,0
CPF-06440,12390.89,39,Casado,Advogado,1,0,0
CPF-06390,9208.66,45,Casado,Comerciante,1,0,0
CPF-06734,10745.39,53,Divorciado,Empresário,1,0,0
CPF-01688,5406.94,30,Solteiro,Comerciante,2,0,0
CPF-05438,10039.62,25,Solteiro,Engenheiro,2,0,0
CPF-06064,8810.96,29,Solteiro,Médico,2,0,1
CPF-06416,5413.63,63,Solteiro,Autônomo,2,0,0
CPF-04591,9067.18,60,Divorciado,Advogado,1,0,0
CPF-04947,13941.35,54,Divorciado,Engenheiro,1,0,0
CPF-04678,9815.97,42,Casado,Comerciante,1,0,0
CPF-04619,6712.0,30,Casado,Autônomo,2,0,0
CPF-07255,4659.07,31,Casado,Advogado,2,0,0
CPF-00580,7313.59,61,Divorciado,Autônomo,1,0,0
CPF-05390,6818.17,60,Casado,Autônomo,2,0,0
CPF-06104,2590.02,43,Solteiro,Advogado,1,0,0
CPF-07907,5330.35,53,Casado,Médico,2,0,0
CPF-00432,6406.97,51,Divorciado,Servidor,1,0,0
CPF-05225,8758.86,35,Casado,Médico,2,0,0
CPF-06411,3484.17,50,Casado,Servidor,1,0,0
CPF-07707,12099.11,62,Casado,Autônomo,1,0,0
CPF-05622,12012.61,59,Casado,Comerciante,1,0,0
CPF-06555,1500.0,54,Solteiro,Servidor,1,0,0
CPF-05727,7473.61,46,Solteiro,Autônomo,2,0,0
CPF-05342,8076.48,45,Solteiro,Empresário,1,0,0
CPF-05691,8202.44,60,Casado,Comerciante,1,0,0
CPF-00237,9657.68,49,Casado,Comerciante,2,0,0
CPF-04506,7254.51,30,Divorciado,Autônomo,2,0,0
CPF-02034,11381.08,32,Divorciado,Empresário,2,0,0
CPF-02709,7288.58,60,Casado,Comerciante,1,0,0
CPF-02090,5569.3,59,Casado,Outros,2,1,0
CPF-06085,8007.69,31,Casado,Médico,2,0,0
CPF-04170,6969.76,32,Divorciado,Advogado,1,0,0
CPF-01256,10118.47,38,Solteiro,Médico,1,0,0
CPF-05898,8076.25,51,Divorciado,Médico,1,0,0
CPF-04790,6940.3,51,Casado,Comerciante,1,0,0
CPF-00098,3145.76,38,Solteiro,Advogado,1,0,0
CPF-06962,10480.66,44,Divorciado,Comerciante,2,1,0
CPF-00489,8780.23,43,Solteiro,Outros,2,1,0
CPF-07353,5410.61,36,Solteiro,Comerciante,1,0,0
CPF-07856,4326.36,52,Solteiro,Empresário,1,0,0
CPF-07365,6645.18,52,Divorciado,Empresário,2,0,0
CPF-00726,9558.87,57,Divorciado,Outros,1,0,0
CPF-01431,6599.26,41,Casado,Servidor,2,0,0
CPF-02736,16270.74,27,Solteiro,Médico,1,0,0
CPF-02889,10506.9,39,Casado,Comerciante,2,0,0
CPF-07742,13660.32,65,Solteiro,Comerciante,1,0,0
CPF-01248,8016.3,28,Solteiro,Servidor,1,0,0
CPF-06738,9632.3,62,Solteiro,Empresário,2,0,0
CPF-06057,6200.67,33,Divorciado,Autônomo,2,0,0
CPF-07085,7342.66,57,Solteiro,Engenheiro,2,1,1
CPF-03247,11176.44,54,Casado,Engenheiro,1,0,0
CPF-04769,6324.25,37,Casado,Empresário,1,0,0
CPF-06473,12666.66,56,Solteiro,Médico,2,0,0
CPF-06725,11724.76,40,Solteiro,Outros,2,0,0
CPF-05641,7247.84,47,Solteiro,Outros,2,0,0
CPF-04602,6007.04,57,Solteiro,Servidor,1,0,0
CPF-00765,3117.95,33,Divorciado,Servidor,1,0,0
CPF-00387,4703.02,53,Casado,Servidor,2,0,1
CPF-02562,8145.4,55,Solteiro,Médico,1,0,0
CPF-04454,9606.19,42,Solteiro,Empresário,1,0,0
CPF-07574,8104.46,35,Casado,Autônomo,1,0,0
CPF-06372,5310.05,60,Solteiro,Autônomo,1,0,0
CPF-04268,6499.7,42,Divorciado,Engenheiro,2,0,0
CPF-01066,3561.69,29,Casado,Engenheiro,2,0,1
CPF-07419,10430.01,58,Solteiro,Servidor,2,0,0
CPF-07076,5807.69,52,Divorciado,Engenheiro,1,0,0
CPF-02483,8671.9,47,Casado,Outros,2,0,0
CPF-04003,10867.39,65,Solteiro,Advogado,1,0,0
CPF-00087,9448.03,60,Divorciado,Médico,2,0,0
CPF-07295,7951.5,31,Casado,Comerciante,1,0,0
CPF-03537,12238.27,65,Solteiro,Comerciante,2,0,0
CPF-04943,6413.27,53,Casado,Engenheiro,2,0,0
CPF-05228,10901.1,52,Solteiro,Engenheiro,1,0,0
CPF-02124,9146.55,32,Casado,Empresário,2,1,0
CPF-03736,17774.16,56,Divorciado,Servidor,1,0,1
CPF-03262,4923.15,43,Solteiro,Comerciante,1,0,0
CPF-00831,2057.96,32,Divorciado,Médico,1,0,0
CPF-03086,5253.56,36,Casado,Advogado,1,0,0
CPF-00368,9483.88,54,Divorciado,Autônomo,2,0,0
CPF-05812,2601.11,64,Divorciado,Médico,1,1,0
CPF-05815,8143.99,64,Solteiro,Empresário,2,0,1
CPF-05449,9442.27,58,Solteiro,Advogado,1,0,0
CPF-07072,5975.43,44,Casado,Comerciante,2,0,0
CPF-03911,4878.68,52,Divorciado,Autônomo,2,0,0
CPF-06271,7346.5,26,Divorciado,Médico,2,0,0
CPF-04123,6939.88,29,Divorciado,Advogado,1,0,0
CPF-02628,10864.51,37,Solteiro,Servidor,2,0,0
CPF-07242,5983.42,41,Casado,Servidor,2,0,0
CPF-06638,9406.28,42,Divorciado,Engenheiro,1,0,0
CPF-05220,15982.58,43,Divorciado,Servidor,2,0,0
CPF-03765,6218.27,33,Divorciado,Engenheiro,1,0,0
CPF-06197,9449.1,64,Solteiro,Engenheiro,1,0,0
CPF-03323,12985.22,55,Divorciado,Servidor,2,0,0
CPF-00964,7941.0,54,Divorciado,Engenheiro,2,0,0
CPF-03790,6885.44,47,Casado,Empresário,1,0,0
CPF-05668,7157.42,35,Casado,Servidor,2,0,0
CPF-07816,11133.19,50,Solteiro,Médico,2,0,0
CPF-07430,12097.21,56,Divorciado,Empresário,2,0,0
CPF-01662,1552.15,31,Divorciado,Servidor,2,0,0
CPF-02683,5972.93,30,Divorciado,Advogado,1,0,1
CPF-06732,10056.48,37,Solteiro,Comerciante,1,1,0
CPF-07895,14050.42,40,Divorciado,Empresário,2,0,0
CPF-05186,8872.67,46,Casado,Advogado,2,0,0
CPF-03859,9827.0,31,Divorciado,Engenheiro,2,1,0
CPF-03938,9062.37,32,Divorciado,Médico,1,0,0
CPF-02951,7207.98,41,Divorciado,Outros,1,1,0
CPF-07184,7525.15,33,Casado,Empresário,1,0,0
CPF-06642,9591.45,63,Casado,Médico,1,0,0
CPF-05734,8617.37,62,Solteiro,Engenheiro,2,0,0
CPF-07269,5838.79,60,Casado,Servidor,1,0,0
CPF-04172,7102.37,25,Casado,Advogado,2,0,0
CPF-02116,9112.88,41,Divorciado,Engenheiro,1,0,0
CPF-00856,8786.17,33,Divorciado,Empresário,1,0,0
CPF-01209,7177.13,38,Casado,Comerciante,1,0,0
CPF-06298,4493.74,62,Divorciado,Empresário,2,0,0
CPF-02153,8759.48,31,Solteiro,Engenheiro,2,0,0
CPF-06748,10563.62,47,Solteiro,Engenheiro,2,0,0
CPF-01086,8220.95,39,Divorciado,Autônomo,1,0,0
CPF-00971,9765.73,34,Divorciado,Advogado,1,0,0
CPF-06021,16353.74,27,Divorciado,Empresário,1,0,0
CPF-01223,8869.93,32,Solteiro,Autônomo,1,0,0
CPF-02840,3267.22,45,Solteiro,Engenheiro,1,0,0
CPF-01798,1500.0,50,Divorciado,Engenheiro,2,0,0
CPF-07517,10550.59,35,Casado,Engenheiro,1,0,0
CPF-03606,5181.37,46,Casado,Médico,2,0,0
CPF-04884,7793.72,56,Divorciado,Autônomo,2,1,0
CPF-05251,10025.65,46,Solteiro,Engenheiro,1,0,0
CPF-06018,4957.82,62,Casado,Outros,1,0,0
CPF-06570,6412.28,49,Casado,Outros,1,0,0
CPF-01105,11468.72,37,Solteiro,Autônomo,2,0,0
CPF-05192,1500.0,30,Casado,Outros,1,0,0
CPF-02993,6364.0,51,Casado,Outros,2,0,0
CPF-02788,3241.83,40,Casado,Médico,2,0,0
CPF-04476,5744.32,48,Divorciado,Advogado,1,0,1
CPF-03293,8989.73,46,Solteiro,Outros,2,0,0
CPF-06955,9480.11,48,Divorciado,Servidor,2,1,0
CPF-07343,7960.29,47,Casado,Outros,1,0,1
CPF-04211,1646.1,54,Solteiro,Comerciante,2,0,1
CPF-04350,6282.61,54,Solteiro,Engenheiro,2,0,0
CPF-02055,7045.8,50,Solteiro,Engenheiro,1,0,0
CPF-04001,6375.39,27,Casado,Comerciante,2,0,0
CPF-03089,7898.32,46,Casado,Médico,2,0,0
CPF-04399,6698.54,44,Casado,Autônomo,2,0,0
CPF-00577,1982.03,39,Divorciado,Autônomo,2,0,0
CPF-07388,9682.1,61,Divorciado,Médico,1,0,0
CPF-04525,11929.66,29,Divorciado,Comerciante,1,0,0
CPF-03160,8966.22,52,Casado,Médico,1,0,0
CPF-07275,7886.97,65,Casado,Outros,2,0,1
CPF-01371,14814.84,62,Divorciado,Comerciante,1,0,0
CPF-05776,4462.2,30,Divorciado,Autônomo,2,0,0
CPF-02254,4125.72,44,Casado,Outros,1,0,0
CPF-03819,8784.02,61,Solteiro,Outros,1,1,0
CPF-06107,7990.66,32,Divorciado,Médico,1,0,0
CPF-06601,10574.44,33,Solteiro,Engenheiro,2,1,0
CPF-01400,5231.46,47,Casado,Empresário,2,0,0
CPF-05772,7802.52,58,Solteiro,Empresário,1,0,0
CPF-06959,7531.5,57,Casado,Comerciante,2,0,0
CPF-04385,6192.5,62,Solteiro,Outros,2,0,0
CPF-03448,6437.94,63,Divorciado,Servidor,2,0,0
CPF-01782,12776.19,27,Divorciado,Autônomo,1,0,0
CPF-01379,10700.36,56,Casado,Médico,2,0,0
CPF-02354,10054.08,42,Divorciado,Comerciante,1,0,0
CPF-06317,4276.36,52,Casado,Empresário,1,0,0
CPF-03543,7517.23,36,Casado,Empresário,2,0,0
CPF-07571,3442.81,46,Divorciado,Autônomo,1,0,1
CPF-06571,4447.72,25,Solteiro,Engenheiro,2,0,0
CPF-06345,1500.0,50,Solteiro,Médico,1,0,0
CPF-00709,15464.13,25,Solteiro,Outros,1,0,0
CPF-00021,11962.98,65,Casado,Empresário,2,0,0
CPF-06599,7935.73,37,Casado,Médico,1,0,0
CPF-03339,10360.82,57,Solteiro,Autônomo,2,0,0
CPF-07729,6049.46,42,Solteiro,Comerciante,2,0,0
CPF-04798,11191.81,28,Divorciado,Empresário,1,0,0
CPF-02075,5243.14,33,Solteiro,Autônomo,1,0,0
CPF-05804,4558.29,49,Divorciado,Empresário,1,0,0
CPF-05747,7743.8,26,Divorciado,Advogado,2,0,0
CPF-07745,9503.61,59,Solteiro,Servidor,2,0,0
CPF-06141,10334.16,34,Casado,Engenheiro,2,0,0
CPF-04414,6594.98,56,Solteiro,Advogado,2,1,0
CPF-02174,7717.76,27,Divorciado,Outros,2,0,0
CPF-00492,11877.64,41,Divorciado,Empresário,1,1,0
CPF-03699,7522.01,65,Casado,Comerciante,1,0,0
CPF-04355,9891.27,56,Solteiro,Comerciante,2,0,0
CPF-04253,8963.8,52,Divorciado,Servidor,2,0,0
CPF-00775,8506.24,37,Solteiro,Outros,2,0,0
CPF-04382,8961.81,48,Casado,Servidor,1,0,0
CPF-05476,8397.14,25,Casado,Advogado,2,0,0
CPF-00837,11549.29,45,Divorciado,Médico,1,0,1
CPF-04651,7139.79,28,Casado,Engenheiro,2,0,0
CPF-01907,8162.32,55,Divorciado,Autônomo,2,0,0
CPF-05111,8992.02,58,Casado,Outros,2,0,0
CPF-07179,3335.39,59,Divorciado,Servidor,1,0,0
CPF-03933,7965.19,29,Solteiro,Médico,2,0,0
CPF-03004,6538.78,40,Casado,Comerciante,2,0,0
CPF-01777,1500.0,61,Divorciado,Comerciante,2,0,0
CPF-02799,4162.7,32,Divorciado,Engenheiro,1,0,0
CPF-03956,5237.08,50,Divorciado,Médico,2,0,0
CPF-03952,4583.21,60,Divorciado,Servidor,2,0,0
CPF-00567,10598.21,50,Divorciado,Servidor,2,1,0
CPF-02162,1680.73,42,Divorciado,Advogado,2,0,0
CPF-04891,7529.3,44,Casado,Empresário,2,0,0
CPF-07969,9742.04,53,Solteiro,Autônomo,2,0,0
CPF-03827,10064.52,36,Divorciado,Médico,2,0,0
CPF-02285,10580.8,59,Divorciado,Autônomo,1,0,0
CPF-00847,8670.68,27,Solteiro,Empresário,2,0,0
CPF-03525,9744.26,43,Divorciado,Autônomo,2,0,0
CPF-04210,5925.98,41,Divorciado,Empresário,1,0,0
CPF-02711,5346.25,61,Solteiro,Servidor,2,0,0
CPF-05516,7488.09,47,Divorciado,Autônomo,2,0,0
CPF-02580,7915.82,57,Casado,Empresário,2,0,0
CPF-01118,7636.32,40,Divorciado,Outros,2,0,0
CPF-04809,3719.73,65,Solteiro,Comerciante,2,0,0
CPF-01377,10907.73,65,Casado,Comerciante,2,0,0
CPF-00852,16945.29,37,Solteiro,Servidor,2,0,0
CPF-01948,10266.88,41,Casado,Outros,1,0,1
CPF-00499,7878.87,30,Solteiro,Engenheiro,2,0,0
CPF-01769,3180.59,51,Casado,Engenheiro,2,0,0
CPF-04027,8867.08,60,Divorciado,Médico,2,0,0
CPF-06312,11172.65,36,Solteiro,Empresário,2,0,0
CPF-04466,8570.47,28,Solteiro,Engenheiro,2,0,0
CPF-04728,2917.46,61,Solteiro,Advogado,2,0,0
CPF-05006,4420.65,62,Casado,Engenheiro,1,0,0
CPF-03117,3363.86,54,Divorciado,Empresário,1,0,0
CPF-07123,5577.09,34,Casado,Médico,2,0,0
CPF-04289,10210.05,29,Divorciado,Autônomo,2,0,0
CPF-02849,7540.8,51,Solteiro,Médico,1,0,1
CPF-05918,2452.8,34,Divorciado,Médico,1,0,1
CPF-03692,15091.03,31,Casado,Autônomo,1,0,0
CPF-01042,9132.67,47,Divorciado,Servidor,2,0,0
CPF-01987,8784.75,49,Divorciado,Advogado,1,0,0
CPF-03954,4162.52,45,Divorciado,Servidor,2,0,0
CPF-01049,6838.59,36,Solteiro,Comerciante,2,0,0
CPF-03740,13099.28,64,Casado,Outros,2,0,0
CPF-06045,6663.92,42,Solteiro,Engenheiro,1,0,0
CPF-04305,12868.45,40,Solteiro,Outros,2,0,0
CPF-05156,8332.97,37,Divorciado,Outros,1,0,0
CPF-00061,10063.27,50,Casado,Servidor,2,0,0
CPF-07212,10795.15,43,Divorciado,Servidor,1,0,0
CPF-02267,8238.13,38,Divorciado,Empresário,2,0,0
CPF-04782,7390.01,56,Solteiro,Médico,2,0,0
CPF-03597,10760.47,64,Solteiro,Comerciante,1,1,0
CPF-02457,8882.07,34,Solteiro,Comerciante,1,0,0
CPF-03756,9807.56,35,Solteiro,Autônomo,2,0,0
CPF-05506,8350.96,64,Divorciado,Autônomo,2,1,0
CPF-02488,7927.78,53,Divorciado,Advogado,1,0,0
CPF-05345,3702.08,26,Casado,Engenheiro,2,1,0
CPF-03177,9031.34,29,Divorciado,Advogado,2,1,0
CPF-04948,7001.3,31,Solteiro,Autônomo,1,0,0
CPF-02918,3382.97,38,Solteiro,Servidor,1,0,0
CPF-03438,5172.21,27,Casado,Médico,1,0,0
CPF-07894,15498.43,50,Solteiro,Médico,1,0,0
CPF-03322,8842.75,31,Casado,Advogado,1,0,0
CPF-05893,15500.88,35,Solteiro,Comerciante,2,0,0
CPF-06528,2979.27,53,Divorciado,Médico,1,0,0
CPF-00249,7270.08,36,Solteiro,Comerciante,1,0,0
CPF-06582,8767.09,56,Divorciado,Médico,1,0,0
CPF-07909,4616.45,29,Divorciado,Comerciante,1,0,0
CPF-06119,7421.48,27,Solteiro,Empresário,2,0,0
CPF-03367,13522.61,65,Solteiro,Empresário,1,0,0
CPF-07375,6115.52,44,Divorciado,Servidor,1,0,0
CPF-04125,14085.84,47,Solteiro,Engenheiro,1,0,0
CPF-06479,6639.2,25,Solteiro,Advogado,2,0,1
CPF-04214,8113.53,60,Divorciado,Advogado,1,0,0
CPF-06831,12416.76,64,Divorciado,Empresário,2,0,0
CPF-07999,5127.53,37,Casado,Autônomo,2,0,0
CPF-02872,7799.34,50,Casado,Autônomo,2,0,0
CPF-01036,11851.61,40,Solteiro,Comerciante,2,1,0
CPF-06200,8987.01,65,Solteiro,Empresário,1,0,0
CPF-01895,5017.96,52,Solteiro,Autônomo,2,0,0
CPF-03831,3669.94,38,Solteiro,Autônomo,2,0,0
CPF-05254,5817.06,65,Casado,Advogado,2,1,0
CPF-01884,10962.34,42,Casado,Servidor,1,0,0
CPF-06608,7311.78,50,Solteiro,Outros,1,0,0
CPF-00617,7849.34,26,Divorciado,Comerciante,1,0,0
CPF-03353,5863.41,48,Divorciado,Engenheiro,1,0,0
CPF-06868,12541.95,32,Casado,Outros,1,0,0
CPF-01106,9140.13,55,Solteiro,Autônomo,1,0,0
CPF-07819,13267.82,62,Divorciado,Outros,1,0,0
CPF-00343,7896.08,40,Divorciado,Empresário,1,0,0
CPF-00752,9399.61,37,Solteiro,Servidor,1,0,0
CPF-06078,11224.54,32,Casado,Engenheiro,2,0,0
CPF-04097,8375.53,49,Solteiro,Empresário,1,0,0
CPF-07639,6489.23,55,Divorciado,Engenheiro,2,0,0
CPF-07769,5846.2,53,Casado,Comerciante,1,0,0
CPF-05786,7267.33,61,Solteiro,Outros,2,0,0
CPF-06447,11705.7,30,Casado,Empresário,2,0,0
CPF-04101,10092.03,28,Divorciado,Servidor,1,1,0
CPF-03816,12087.14,41,Solteiro,Médico,1,0,0
CPF-00877,5725.16,59,Solteiro,Servidor,1,0,0
CPF-06835,7784.07,35,Divorciado,Autônomo,1,0,0
CPF-04829,4861.34,47,Solteiro,Engenheiro,2,0,0
CPF-01686,12411.72,61,Casado,Outros,1,0,1
CPF-07415,8752.23,50,Solteiro,Servidor,1,0,0
CPF-00633,6248.15,65,Divorciado,Autônomo,1,0,0
CPF-04540,6048.91,50,Casado,Autônomo,1,0,0
CPF-07749,9538.49,58,Divorciado,Empresário,2,0,0
CPF-03336,6841.0,34,Solteiro,Autônomo,2,0,0
CPF-01029,4633.69,45,Solteiro,Outros,2,0,0
CPF-05421,5368.29,62,Solteiro,Autônomo,2,0,0
CPF-04699,10776.52,28,Solteiro,Autônomo,1,0,1
CPF-07195,5087.08,51,Divorciado,Comerciante,1,1,0
CPF-03881,5520.39,37,Divorciado,Outros,1,0,0
CPF-00818,6020.59,35,Solteiro,Servidor,1,0,0
CPF-07092,4859.79,33,Solteiro,Autônomo,1,0,0
CPF-07138,6033.9,49,Solteiro,Autônomo,1,0,0
CPF-06427,3996.42,30,Divorciado,Empresário,2,0,0
CPF-06052,4890.26,42,Divorciado,Médico,2,0,0
CPF-03168,5855.4,64,Casado,Advogado,2,0,0
CPF-06619,7478.2,57,Casado,Servidor,1,1,0
CPF-03731,6287.69,30,Divorciado,Empresário,1,0,0
CPF-04246,5942.01,62,Divorciado,Médico,2,0,0
CPF-04709,12084.72,35,Casado,Autônomo,2,0,0
CPF-05694,8509.55,29,Casado,Advogado,2,0,0
CPF-04372,5891.22,26,Casado,Advogado,1,0,0
CPF-06291,9016.19,56,Casado,Empresário,2,0,0
CPF-05715,1500.0,54,Solteiro,Outros,2,0,0
CPF-03825,7947.76,45,Divorciado,Servidor,2,0,1
CPF-01092,5411.23,61,Divorciado,Médico,1,0,0
CPF-05238,7201.11,47,Divorciado,Engenheiro,2,0,0
CPF-06994,6634.91,45,Solteiro,Advogado,1,0,0
CPF-02329,8703.02,55,Divorciado,Comerciante,1,0,0
CPF-01308,4683.02,59,Solteiro,Autônomo,2,0,0
